,university,career,inscription_date,last_name,first_name,gender,age,location,email,postal_code
1780,universidad tecnológica nacional,diseño de imagen y sonido,2020-09-23,jenna kirk,nan,female,101.0,arroyo_ceibal,kathryngoodman@gmail.com,3575
1781,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-10-18,heather nguyen,nan,female,71.0,faro_querandi,mhill@gmail.com,7165
1782,universidad tecnológica nacional,contador público,2020-11-15,john perry iii,nan,male,109.0,colonia_belgrano,isummers@yahoo.com,2257
1783,universidad tecnológica nacional,licenciatura en musicoterapia,2020-12-28,kaylee sullivan,nan,female,62.0,coronel_granada,george78@yahoo.com,6062
1784,universidad tecnológica nacional,licenciatura en sociología,2020-09-25,misty contreras,nan,female,42.0,bella_vista,huffjessica@gmail.com,1661
1785,universidad tecnológica nacional,licenciatura en sociología,2020-09-25,misty contreras,nan,female,42.0,bella_vista,huffjessica@gmail.com,3432
1786,universidad tecnológica nacional,licenciatura en sociología,2020-09-25,misty contreras,nan,female,42.0,bella_vista,huffjessica@gmail.com,4622
1787,universidad tecnológica nacional,licenciatura en sociología,2020-09-25,misty contreras,nan,female,42.0,bella_vista,huffjessica@gmail.com,5381
1788,universidad tecnológica nacional,licenciatura en sociología,2020-09-25,misty contreras,nan,female,42.0,bella_vista,huffjessica@gmail.com,5835
1789,universidad tecnológica nacional,actuario,2020-09-27,christina johnson,nan,female,112.0,11_de_mayo,thomassnyder@gmail.com,5701
1790,universidad tecnológica nacional,licenciatura en ciencias geológicas,2020-11-07,michael allison,nan,male,93.0,baños_de_la_laja,amalone@hotmail.com,5419
1791,universidad tecnológica nacional,licenciatura en sociología,2021-01-03,james morrison,nan,male,97.0,chocori,veronicajones@yahoo.com,8503
1792,universidad tecnológica nacional,licenciatura en psicología,2020-09-19,james cole,nan,male,109.0,correa,katherine30@hotmail.com,2506
1793,universidad tecnológica nacional,diseño industrial,2020-09-28,michael burns,nan,male,78.0,blanca_grande,carolreed@gmail.com,6561
1794,universidad tecnológica nacional,licenciatura en ciencias antropológicas,2020-12-17,carlos herrera,nan,male,36.0,avanzada,carterbrenda@yahoo.com,3540
1795,universidad tecnológica nacional,licenciatura en ciencias antropológicas,2020-12-17,carlos herrera,nan,male,36.0,avanzada,carterbrenda@yahoo.com,5738
1796,universidad tecnológica nacional,licenciatura en sociología,2020-10-25,alexander warren,nan,male,72.0,benavidez,zweber@gmail.com,1621
1797,universidad tecnológica nacional,ciencias veterinarias,2020-12-15,lisa payne,nan,female,18.0,alto_nuestra_señora_del_valle,brayelizabeth@hotmail.com,4109
1798,universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2020-10-21,chad mccoy,nan,male,32.0,sey,nathanielmendoza@yahoo.com,4411
1799,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-10-27,mr. joel rivera,nan,male,56.0,bernal_este,nicolecampbell@gmail.com,1876
1800,universidad tecnológica nacional,licenciatura en ciencias geológicas,2020-12-17,christopher potter,nan,male,91.0,agrio_balsa,victoria88@yahoo.com,8351
1801,universidad tecnológica nacional,licenciatura en ciencias ambientales,2020-11-07,dana wiggins,nan,female,45.0,alto_nuestra_señora_del_valle,chapmanashley@gmail.com,4109
1802,universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020-12-22,mr. walter long,nan,male,36.0,alizal,melissamcdaniel@hotmail.com,4122
1803,universidad tecnológica nacional,ingeniería electrónica,2021-01-04,nicole alexander,nan,female,62.0,arrascaeta,fishercraig@gmail.com,3046
1804,universidad tecnológica nacional,licenciatura en musicoterapia,2020-12-08,anthony gonzales,nan,male,73.0,victoria,trujillodeanna@hotmail.com,1644
1805,universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020-09-01,kayla smith,nan,female,113.0,barrio_garin_norte,charles12@gmail.com,1623
1806,universidad tecnológica nacional,contador público,2021-01-01,kristen duffy,nan,female,105.0,cheroguita,krystalmendoza@yahoo.com,3358
1807,universidad tecnológica nacional,bioquímica,2021-01-14,benjamin hamilton,nan,male,113.0,san_isidro,hbell@yahoo.com,1642
1808,universidad tecnológica nacional,licenciatura en ciencias geológicas,2020-09-17,amanda moore,nan,female,57.0,colonia_ferrari,jeffreysnyder@yahoo.com,7172
1809,universidad tecnológica nacional,arquitectura,2020-12-29,emily miller,nan,female,49.0,antelo,ichavez@yahoo.com,3151
1810,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-10-20,dawn harrison,nan,female,108.0,el_duraznillo,livingstondanny@yahoo.com,4722
1811,universidad tecnológica nacional,medicina,2020-09-25,david turner,nan,male,29.0,barrio_garin_norte,michaelmejia@gmail.com,1623
1812,universidad tecnológica nacional,licenciatura en musicoterapia,2020-10-15,karen smith,nan,female,49.0,san_isidro,tina64@hotmail.com,1642
1813,universidad tecnológica nacional,licenciatura en ciencias de la educación,2020-09-21,alisha anderson,nan,female,45.0,aldea_chaleco,lschwartz@yahoo.com,3116
1814,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-10-05,misty brandt,nan,female,45.0,colonia_belga_americana,oosborn@hotmail.com,3244
1815,universidad tecnológica nacional,medicina,2020-10-15,jose white,nan,male,95.0,agua_azul,cmaldonado@gmail.com,4115
1816,universidad tecnológica nacional,medicina,2020-10-15,jose white,nan,male,95.0,agua_azul,cmaldonado@gmail.com,4132
1817,universidad tecnológica nacional,agronomía,2020-12-20,madison castaneda,nan,female,24.0,rio_mayo,austincummings@hotmail.com,9030
1818,universidad tecnológica nacional,licenciatura en sociología,2020-11-19,mary lynch,nan,female,74.0,cabildo,anna54@gmail.com,8118
1819,universidad tecnológica nacional,medicina,2020-11-21,sean johnson,nan,male,108.0,villa_angelica,hsalazar@hotmail.com,2000
1820,universidad tecnológica nacional,licenciatura en ciencias ambientales,2020-10-18,jessica schneider,nan,female,25.0,carreras,laurielucas@gmail.com,2729
1821,universidad tecnológica nacional,licenciatura en terapia ocupacional,2021-01-15,sarah vargas,nan,female,101.0,agrio_balsa,gmcgee@gmail.com,8351
1822,universidad tecnológica nacional,ingeniería en informática,2020-11-11,aimee sullivan,nan,female,33.0,estrada,whall@gmail.com,2409
1823,universidad tecnológica nacional,ingeniería en informática,2020-11-21,james russo,nan,male,91.0,banda_florida,jwhite@gmail.com,5351
1824,universidad tecnológica nacional,licenciatura en ciencias antropológicas,2021-01-06,joseph lopez,nan,male,106.0,los_cardos,joshuaatkins@yahoo.com,2533
1825,universidad tecnológica nacional,ingeniería electrónica,2020-12-06,brandon lee,nan,male,23.0,allende,jacquelinemcclain@yahoo.com,3550
1826,universidad tecnológica nacional,ingeniería mecánica,2020-09-21,jonathan nichols,nan,male,98.0,kilometro_525,hartmanmackenzie@gmail.com,3545
1827,universidad tecnológica nacional,licenciatura en administración,2020-10-04,rachel proctor,nan,female,113.0,aromos,zsanders@yahoo.com,3036
1828,universidad tecnológica nacional,licenciatura en sociología,2021-01-06,emily kane,nan,female,110.0,enrique_fynn,danieladams@yahoo.com,1741
1829,universidad tecnológica nacional,técnico para bioterios,2020-09-19,janice shaw,nan,female,61.0,aurelia,nicole17@hotmail.com,2318
1830,universidad tecnológica nacional,licenciatura en sociología,2020-10-01,reginald castillo,nan,male,48.0,gaboto,robert69@yahoo.com,2208
1831,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-11-22,tonya moss,nan,female,77.0,campo_ubajo,david52@hotmail.com,3560
1832,universidad tecnológica nacional,actuario,2020-09-12,gerald duarte,nan,male,104.0,bañado_norte,oortiz@yahoo.com,3400
1833,universidad tecnológica nacional,farmacia,2020-09-28,john singleton,nan,male,81.0,cevil_grande,lauriejones@gmail.com,4155
1834,universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020-11-24,charles hudson,nan,male,97.0,20_de_junio,elizabethjohnson@hotmail.com,1761
1835,universidad tecnológica nacional,licenciatura en relaciones del trabajo,2020-09-06,steven powell,nan,male,55.0,campo_horquesco,richardssara@yahoo.com,2144
1836,universidad tecnológica nacional,diseño de imagen y sonido,2020-09-10,david thompson,nan,male,38.0,aldea_san_gregorio,pbell@hotmail.com,3287
1837,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-12-06,ms. lisa butler,nan,female,37.0,la_cañada,jblair@gmail.com,5567
1838,universidad tecnológica nacional,licenciatura en sociología,2020-12-18,jeffrey martin,nan,male,46.0,planicie_banderita,ioliver@hotmail.com,8301
1839,universidad tecnológica nacional,licenciatura en administración,2020-11-01,monica rogers,nan,female,62.0,gonzalez_catan,jdavies@yahoo.com,1759
1840,universidad tecnológica nacional,licenciatura en artes,2020-09-23,wendy jones,nan,female,62.0,cañada_seca,elizabethjones@yahoo.com,5603
1841,universidad tecnológica nacional,licenciatura en artes,2020-09-23,wendy jones,nan,female,62.0,cañada_seca,elizabethjones@yahoo.com,6105
1842,universidad tecnológica nacional,licenciatura en ciencias de la educación,2020-12-10,todd porter,nan,male,18.0,bañadito_viejo,rotheric@yahoo.com,5709
1843,universidad tecnológica nacional,licenciatura en ciencias biológicas,2020-09-16,donna zavala,nan,female,38.0,castelar,whartman@hotmail.com,1712
1844,universidad tecnológica nacional,licenciatura en ciencias biológicas,2020-09-16,donna zavala,nan,female,38.0,castelar,whartman@hotmail.com,2401
1845,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-09-11,kimberly jensen,nan,female,42.0,asamblea,charlessingleton@hotmail.com,6640
1846,universidad tecnológica nacional,ingeniería mecánica,2021-01-05,cynthia gallegos,nan,female,19.0,abra,brandimartin@hotmail.com,3414
1847,universidad tecnológica nacional,ingeniería mecánica,2021-01-05,cynthia gallegos,nan,female,19.0,abra,brandimartin@hotmail.com,3427
1848,universidad tecnológica nacional,licenciatura en musicoterapia,2020-09-13,william holt,nan,male,97.0,capitan_bermudez,christine30@hotmail.com,2154
1849,universidad tecnológica nacional,licenciatura en ciencia política,2021-01-12,sheena turner,nan,female,110.0,cabreria,sergiofrank@gmail.com,4655
1850,universidad tecnológica nacional,licenciatura en ciencias antropológicas,2021-01-24,lisa aguirre,nan,female,80.0,el_trebol,angelica14@yahoo.com,2535
1851,universidad tecnológica nacional,contador público,2020-11-26,monica boyd,nan,female,78.0,pagancillo,rcarter@gmail.com,5369
1852,universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020-09-07,andrew erickson,nan,male,96.0,la_chilca,juliangoodwin@hotmail.com,5779
1853,universidad tecnológica nacional,ciencias veterinarias,2020-11-30,thomas nelson,nan,male,71.0,funke,jamesmoses@hotmail.com,7220
1854,universidad tecnológica nacional,ingeniería electrónica,2020-10-16,ruben garcia,nan,male,90.0,juan_e_barra,kristina30@hotmail.com,7517
1855,universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020-10-06,michael kennedy,nan,male,70.0,kilometro_374,lindsay99@gmail.com,3446
1856,universidad tecnológica nacional,bioquímica,2020-11-19,kyle gonzalez,nan,male,46.0,atalaya,chancorey@yahoo.com,1913
1857,universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020-12-23,carrie brown,nan,female,108.0,calilegua,evansveronica@hotmail.com,4514
1858,universidad tecnológica nacional,licenciatura en musicoterapia,2020-12-23,shannon thompson,nan,female,35.0,huanguelen,wsims@yahoo.com,7545
1859,universidad tecnológica nacional,licenciatura en artes,2020-11-11,jennifer mendez,nan,female,87.0,aguirrezabala,catherinesmith@yahoo.com,2915
1860,universidad tecnológica nacional,licenciatura en terapia ocupacional,2020-12-05,ryan flores,nan,male,94.0,campo_crenna,briannawalter@gmail.com,2185
1861,universidad tecnológica nacional,licenciatura en ciencia política,2020-11-19,chad ritter,nan,male,103.0,los_gauchos,scottbenjamin@hotmail.com,6343
1862,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-11-13,kristin heath,nan,female,86.0,adolfo_van_praet,tkaufman@yahoo.com,6212
1863,universidad tecnológica nacional,licenciatura en relaciones del trabajo,2020-11-09,thomas johnson,nan,male,62.0,1_de_mayo,sarah35@gmail.com,3263
1864,universidad tecnológica nacional,licenciatura en relaciones del trabajo,2020-11-09,thomas johnson,nan,male,62.0,1_de_mayo,sarah35@gmail.com,3362
1865,universidad tecnológica nacional,arquitectura,2020-12-09,heather nelson,nan,female,30.0,estacion_coronel_pringles,arnoldjoseph@hotmail.com,7536
1866,universidad tecnológica nacional,ingeniería electrónica,2020-10-31,carlos lucas,nan,male,92.0,ingeniero_balbin,martinjordan@gmail.com,6051
1867,universidad tecnológica nacional,farmacia,2020-11-18,dana phillips,nan,female,108.0,ambato,mark07@yahoo.com,4711
1868,universidad tecnológica nacional,ingeniería en informática,2020-11-17,ashley irwin,nan,female,33.0,aguada_de_la_peña,dennisrobbins@hotmail.com,5461
1869,universidad tecnológica nacional,actuario,2021-01-11,rebecca stewart,nan,female,81.0,san_jose_de_piedra_blanca,wcraig@yahoo.com,4709
1870,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-11-16,vanessa jones,nan,female,60.0,campo_andino,karenlucas@hotmail.com,3021
1871,universidad tecnológica nacional,licenciatura en ciencias geológicas,2021-01-10,amber king,nan,female,52.0,aguas_calientes,igarcia@hotmail.com,4431
1872,universidad tecnológica nacional,licenciatura en ciencias geológicas,2021-01-10,amber king,nan,female,52.0,aguas_calientes,igarcia@hotmail.com,4518
1873,universidad tecnológica nacional,bioquímica,2020-10-01,elizabeth winters,nan,female,105.0,camino_centenario_km_11500,lisa22@gmail.com,1896
1874,universidad tecnológica nacional,medicina,2020-10-01,gerald taylor,nan,male,100.0,estacion_saladas,jenkinsvictoria@gmail.com,3428
1875,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2021-01-16,tiffany richardson,nan,female,69.0,san_antonio_de_padua,pwilson@yahoo.com,1718
1876,universidad tecnológica nacional,ingeniería mecánica,2020-10-21,monique dawson,nan,female,79.0,avellaneda,spencenicholas@hotmail.com,1870
1877,universidad tecnológica nacional,ingeniería mecánica,2020-10-21,monique dawson,nan,female,79.0,avellaneda,spencenicholas@hotmail.com,3561
1878,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-12-22,sean barnett,nan,male,40.0,bella_vista,wrightstacy@gmail.com,1661
1879,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-12-22,sean barnett,nan,male,40.0,bella_vista,wrightstacy@gmail.com,3432
1880,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-12-22,sean barnett,nan,male,40.0,bella_vista,wrightstacy@gmail.com,4622
1881,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-12-22,sean barnett,nan,male,40.0,bella_vista,wrightstacy@gmail.com,5381
1882,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-12-22,sean barnett,nan,male,40.0,bella_vista,wrightstacy@gmail.com,5835
1883,universidad tecnológica nacional,arquitectura,2021-01-25,wesley jones,nan,male,39.0,cañadon_chileno,michaelbrown@gmail.com,8417
1884,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-12-19,david jones,nan,male,43.0,agua_de_los_manantiales,moorebarbara@gmail.com,5549
1885,universidad tecnológica nacional,ingeniería electrónica,2020-10-06,sandy martin,nan,female,70.0,funke,sruiz@gmail.com,7220
1886,universidad tecnológica nacional,licenciatura en sociología,2020-09-08,kevin blackwell md,nan,male,79.0,balde_de_leyes,valerie40@gmail.com,5446
1887,universidad tecnológica nacional,licenciatura en ciencias de la computación,2020-12-18,joan christian,nan,female,115.0,campo_peña_lopez,ahunt@hotmail.com,6605
1888,universidad tecnológica nacional,farmacia,2020-09-25,charles rodriguez,nan,male,108.0,agrelo,kjohnson@gmail.com,5509
1889,universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020-10-14,karen booth,nan,female,71.0,jose_clemente_paz,brianward@gmail.com,1665
