,last_name,gender,age,email,birth_date,university,inscription_date,career,first_name,location,postal_code
3157,sean johnson,male,126,hsalazar@hotmail.com,1912/10/02,universidad tecnológica nacional,2020-11-21,medicina,,villa angelica,2000
3158,james thomas,male,61,arielmartinez@gmail.com,1977/04/30,universidad nacional de jujuy,2020-11-07,licenciatura en producción de bioimagenes,,alastuey,6703
3159,jessica schneider,female,43,laurielucas@gmail.com,1995/10/17,universidad tecnológica nacional,2020-10-18,licenciatura en ciencias ambientales,,carreras,2729
3160,sarah vargas,female,119,gmcgee@gmail.com,1919/09/18,universidad tecnológica nacional,2021-01-15,licenciatura en terapia ocupacional,,agrio balsa,8351
3161,aimee sullivan,female,51,whall@gmail.com,1987/10/17,universidad tecnológica nacional,2020-11-11,ingeniería en informática,,estrada,2409
3162,james russo,male,109,jwhite@gmail.com,1929/05/21,universidad tecnológica nacional,2020-11-21,ingeniería en informática,,banda florida,5351
3163,joseph lopez,male,24,joshuaatkins@yahoo.com,2014/04/23,universidad tecnológica nacional,2021-01-06,licenciatura en ciencias antropológicas,,los cardos,2533
3164,mr. vincent martin,male,69,martinlaura@hotmail.com,1969/09/10,universidad nacional de jujuy,2020-12-11,ciencias veterinarias,,punta lara,1931
3165,brandon lee,male,41,jacquelinemcclain@yahoo.com,1997/04/15,universidad tecnológica nacional,2020-12-06,ingeniería electrónica,,allende,3550
3166,jonathan nichols,male,116,hartmanmackenzie@gmail.com,1922/02/08,universidad tecnológica nacional,2020-09-21,ingeniería mecánica,,kilometro 525,3545
3167,rachel proctor,female,31,zsanders@yahoo.com,2007/06/16,universidad tecnológica nacional,2020-10-04,licenciatura en administración,,aromos,3036
3168,emily kane,female,28,danieladams@yahoo.com,2010/10/08,universidad tecnológica nacional,2021-01-06,licenciatura en sociología,,enrique fynn,1741
3169,eric reeves,male,30,courtney62@hotmail.com,2008/10/30,universidad nacional de jujuy,2021-01-06,licenciatura en sociología,,angosto del perchel,4626
3170,janice shaw,female,79,nicole17@hotmail.com,1959/02/28,universidad tecnológica nacional,2020-09-19,técnico para bioterios,,aurelia,2318
3171,reginald castillo,male,66,robert69@yahoo.com,1972/05/19,universidad tecnológica nacional,2020-10-01,licenciatura en sociología,,gaboto,2208
3172,tonya moss,female,95,david52@hotmail.com,1943/08/11,universidad tecnológica nacional,2020-11-22,licenciatura en kinesiología y fisiatría,,campo ubajo,3560
3173,gerald duarte,male,122,oortiz@yahoo.com,1916/07/18,universidad tecnológica nacional,2020-09-12,actuario,,bañado norte,3400
3174,gina phillips,female,111,pereznicole@yahoo.com,1927/03/02,universidad nacional de jujuy,2020-10-18,licenciatura en relaciones del trabajo,,centella,3261
3175,john singleton,male,99,lauriejones@gmail.com,1938/12/13,universidad tecnológica nacional,2020-09-28,farmacia,,cevil grande,4155
3176,charles hudson,male,115,elizabethjohnson@hotmail.com,1923/10/03,universidad tecnológica nacional,2020-11-24,licenciatura en planificación y diseño del paisaje,,20 de junio,1761
3177,katherine walsh,female,77,bartonjoseph@hotmail.com,1961/09/27,universidad nacional de jujuy,2020-12-16,licenciatura en planificación y diseño del paisaje,,ampata,4174
3178,steven powell,male,73,richardssara@yahoo.com,1965/02/18,universidad tecnológica nacional,2020-09-06,licenciatura en relaciones del trabajo,,campo horquesco,2144
3179,robert perez,male,27,waltondenise@yahoo.com,2011/03/08,universidad nacional de jujuy,2020-10-30,licenciatura en administración,,corralito,4753
3180,david thompson,male,56,pbell@hotmail.com,1982/07/22,universidad tecnológica nacional,2020-09-10,diseño de imagen y sonido,,aldea san gregorio,3287
3181,chad warren,male,118,powellalicia@gmail.com,1920/01/28,universidad nacional de jujuy,2020-10-19,licenciatura en ciencia y tecnología de alimentos,,abra mayo,4624
3182,ms. lisa butler,female,55,jblair@gmail.com,1983/08/04,universidad tecnológica nacional,2020-12-06,licenciatura en gestión de agroalimentos,,la cañada,5567
3183,jeffrey martin,male,64,ioliver@hotmail.com,1974/01/15,universidad tecnológica nacional,2020-12-18,licenciatura en sociología,,planicie banderita,8301
3184,monica rogers,female,80,jdavies@yahoo.com,1958/07/06,universidad tecnológica nacional,2020-11-01,licenciatura en administración,,gonzalez catan,1759
3185,wendy jones,female,80,elizabethjones@yahoo.com,1958/06/02,universidad tecnológica nacional,2020-09-23,licenciatura en artes,,cañada seca,5603
3186,rhonda davies,female,109,marc93@hotmail.com,1929/06/28,universidad nacional de jujuy,2020-12-10,diseño de imagen y sonido,,alta italia,6207
3187,derek johnson,male,129,amyjohnson@gmail.com,1909/05/29,universidad nacional de jujuy,2020-10-12,arquitectura,,el cipres,5585
3188,todd porter,male,36,rotheric@yahoo.com,2002/09/30,universidad tecnológica nacional,2020-12-10,licenciatura en ciencias de la educación,,bañadito viejo,5709
3189,vanessa nelson,female,73,jstewart@gmail.com,1965/01/24,universidad nacional de jujuy,2020-12-12,agronomía,,3 de mayo,3334
3190,donna zavala,female,56,whartman@hotmail.com,1982/03/21,universidad tecnológica nacional,2020-09-16,licenciatura en ciencias biológicas,,castelar,1712
3191,kimberly jensen,female,60,charlessingleton@hotmail.com,1978/03/06,universidad tecnológica nacional,2020-09-11,licenciatura en gestión de agroalimentos,,asamblea,6640
3192,cynthia gallegos,female,37,brandimartin@hotmail.com,2001/08/03,universidad tecnológica nacional,2021-01-05,ingeniería mecánica,,abra,3414
3193,william holt,male,115,christine30@hotmail.com,1923/06/07,universidad tecnológica nacional,2020-09-13,licenciatura en musicoterapia,,capitan bermudez,2154
3194,shawn garrison,male,86,cherrystephen@gmail.com,1951/12/30,universidad nacional de jujuy,2020-11-28,licenciatura en kinesiología y fisiatría,,la eduvigis,3507
3195,sheena turner,female,28,sergiofrank@gmail.com,2010/12/07,universidad tecnológica nacional,2021-01-12,licenciatura en ciencia política,,cabreria,4655
3196,sandra francis,female,114,bakermariah@gmail.com,1924/05/20,universidad nacional de jujuy,2020-11-28,licenciatura en gestión de agroalimentos,,wilde,1875
3197,lisa aguirre,female,98,angelica14@yahoo.com,1940/05/22,universidad tecnológica nacional,2021-01-24,licenciatura en ciencias antropológicas,,el trebol,2535
3198,melissa hammond,female,57,cruzrichard@yahoo.com,1980/11/28,universidad nacional de jujuy,2020-09-09,licenciatura en ciencia y tecnología de alimentos,,alto de leiva,4142
3199,kayla hudson,female,121,martinezjames@yahoo.com,1917/07/13,universidad nacional de jujuy,2020-09-30,ingeniería en informática,,isla victoria,8400
3200,julia mendoza,female,110,ashleesaunders@gmail.com,1928/10/09,universidad nacional de jujuy,2021-01-09,licenciatura en ciencia y tecnología de alimentos,,albardon,2840
3201,monica boyd,female,96,rcarter@gmail.com,1942/02/17,universidad tecnológica nacional,2020-11-26,contador público,,pagancillo,5369
3202,angela russo,female,125,michellemontgomery@hotmail.com,1913/01/02,universidad nacional de jujuy,2020-09-15,licenciatura en ciencias biológicas,,arroyo moreira,3181
3203,andrew erickson,male,114,juliangoodwin@hotmail.com,1923/12/14,universidad tecnológica nacional,2020-09-07,licenciatura en planificación y diseño del paisaje,,la chilca,5779
3204,tyler anderson,male,81,barrysawyer@hotmail.com,1957/07/10,universidad nacional de jujuy,2020-11-18,licenciatura en kinesiología y fisiatría,,bme bavio gral mansilla,1911
3205,thomas nelson,male,89,jamesmoses@hotmail.com,1949/01/04,universidad tecnológica nacional,2020-11-30,ciencias veterinarias,,funke,7220
3206,ruben garcia,male,108,kristina30@hotmail.com,1930/02/07,universidad tecnológica nacional,2020-10-16,ingeniería electrónica,,juan e barra,7517
3207,troy evans,male,78,zowens@gmail.com,1960/01/06,universidad nacional de jujuy,2020-12-15,licenciatura en producción de bioimagenes,,albigasta,4231
3208,jo gomez,female,21,qbarajas@gmail.com,2017/02/28,universidad nacional de jujuy,2020-12-28,licenciatura en ciencia y tecnología de alimentos,,aguada san roque,8305
3209,shannon lawson,female,73,donaldbarron@yahoo.com,1964/12/28,universidad nacional de jujuy,2020-09-23,agronomía,,colonia berlin,2313
3210,michael kennedy,male,88,lindsay99@gmail.com,1950/08/21,universidad tecnológica nacional,2020-10-06,licenciatura en producción de bioimagenes,,kilometro 374,3446
3211,jordan carr,male,107,ikelly@hotmail.com,1930/09/25,universidad nacional de jujuy,2020-09-16,diseño industrial,,aconquija,4107
3212,kyle gonzalez,male,64,chancorey@yahoo.com,1974/06/26,universidad tecnológica nacional,2020-11-19,bioquímica,,atalaya,1913
3213,carrie brown,female,126,evansveronica@hotmail.com,1912/06/24,universidad tecnológica nacional,2020-12-23,licenciatura en producción de bioimagenes,,calilegua,4514
3214,bradley burke,male,42,sfinley@hotmail.com,1996/07/31,universidad nacional de jujuy,2020-12-16,licenciatura en sociología,,colonia lote 12,3543
3215,david kennedy,male,101,pgregory@gmail.com,1937/03/06,universidad nacional de jujuy,2020-12-22,ingeniería en informática,,25 de mayo,3363
3216,bruce flores jr.,male,122,cruzjanice@gmail.com,1916/09/20,universidad nacional de jujuy,2020-12-24,licenciatura en ciencias antropológicas,,el molle,5350
3217,jennifer hall,female,119,sharon67@yahoo.com,1918/12/11,universidad nacional de jujuy,2020-10-28,bioquímica,,kilometro 184,3620
3218,shannon thompson,female,53,wsims@yahoo.com,1985/04/09,universidad tecnológica nacional,2020-12-23,licenciatura en musicoterapia,,huanguelen,7545
3219,jennifer mendez,female,105,catherinesmith@yahoo.com,1933/06/22,universidad tecnológica nacional,2020-11-11,licenciatura en artes,,aguirrezabala,2915
3220,ryan flores,male,112,briannawalter@gmail.com,1926/04/20,universidad tecnológica nacional,2020-12-05,licenciatura en terapia ocupacional,,campo crenna,2185
3221,chad ritter,male,21,scottbenjamin@hotmail.com,2016/12/14,universidad tecnológica nacional,2020-11-19,licenciatura en ciencia política,,los gauchos,6343
3222,kristin heath,female,104,tkaufman@yahoo.com,1934/09/29,universidad tecnológica nacional,2020-11-13,licenciatura en gestión de agroalimentos,,adolfo van praet,6212
3223,thomas johnson,male,80,sarah35@gmail.com,1958/05/18,universidad tecnológica nacional,2020-11-09,licenciatura en relaciones del trabajo,,1 de mayo,3263
3224,heather nelson,female,48,arnoldjoseph@hotmail.com,1990/06/06,universidad tecnológica nacional,2020-12-09,arquitectura,,estacion coronel pringles,7536
3225,kimberly gomez,female,24,dillonashley@yahoo.com,2014/02/08,universidad nacional de jujuy,2020-09-08,ingeniería mecánica,,casablanca,2317
3226,carlos lucas,male,110,martinjordan@gmail.com,1928/05/28,universidad tecnológica nacional,2020-10-31,ingeniería electrónica,,ingeniero balbin,6051
3227,david fisher,male,30,torreswesley@gmail.com,2008/12/17,universidad nacional de jujuy,2021-01-11,licenciatura en ciencia y tecnología de alimentos,,aguada cecilio,8534
3228,dana phillips,female,126,mark07@yahoo.com,1911/12/21,universidad tecnológica nacional,2020-11-18,farmacia,,ambato,4711
3229,ariel mack,female,44,kelly23@hotmail.com,1994/09/12,universidad nacional de jujuy,2020-10-02,técnico para bioterios,,calera argentina,5759
3230,ashley irwin,female,51,dennisrobbins@hotmail.com,1987/05/23,universidad tecnológica nacional,2020-11-17,ingeniería en informática,,aguada de la peña,5461
3231,lori pennington,female,26,arieldavis@hotmail.com,2012/05/23,universidad nacional de jujuy,2020-10-14,licenciatura en relaciones del trabajo,,antonio carboni,7243
3232,joshua diaz,male,40,jonesmegan@hotmail.com,1997/12/18,universidad nacional de jujuy,2020-12-16,licenciatura en planificación y diseño del paisaje,,colonia cunci,3382
3233,matthew pugh,male,52,justin85@hotmail.com,1986/06/22,universidad nacional de jujuy,2020-09-05,bioquímica,,anguil,6326
3234,scott marshall,male,125,eric02@hotmail.com,1913/09/11,universidad nacional de jujuy,2021-01-24,licenciatura en administración,,arroyo corralito,3122
3235,joel wilson,male,26,williamsregina@yahoo.com,2012/05/14,universidad nacional de jujuy,2021-01-25,licenciatura en ciencias ambientales,,villa sauce,6235
3236,linda kline,female,123,richardsonchase@gmail.com,1915/09/02,universidad nacional de jujuy,2020-10-01,agronomía,,juan maria gutierrez,1890
3237,rebecca stewart,female,99,wcraig@yahoo.com,1939/07/11,universidad tecnológica nacional,2021-01-11,actuario,,san jose de piedra blanca,4709
3238,madison white,female,80,jacqueline82@yahoo.com,1958/02/12,universidad nacional de jujuy,2020-11-30,medicina,,isla los laureles,2931
3239,vanessa jones,female,78,karenlucas@hotmail.com,1960/05/01,universidad tecnológica nacional,2020-11-16,licenciatura en kinesiología y fisiatría,,campo andino,3021
3240,jared ware,male,40,tobrien@yahoo.com,1998/09/09,universidad nacional de jujuy,2020-11-04,licenciatura en psicología,,andrade,5575
3241,bryan mann,male,132,dmurray@gmail.com,1906/07/28,universidad nacional de jujuy,2021-01-22,licenciatura en gestión de agroalimentos,,fortin chaco,8160
3242,tom dean,male,28,nbriggs@hotmail.com,2010/07/23,universidad nacional de jujuy,2020-11-16,licenciatura en terapia ocupacional,,colonia duportal,2845
3243,amber king,female,70,igarcia@hotmail.com,1968/09/28,universidad tecnológica nacional,2021-01-10,licenciatura en ciencias geológicas,,aguas calientes,4431
3244,daniel stephens,male,131,nelsonsarah@yahoo.com,1907/12/26,universidad nacional de jujuy,2021-01-20,licenciatura en ciencias de la educación,,aguada de la peña,5461
3245,paul lynch,male,22,erin18@yahoo.com,2016/10/17,universidad nacional de jujuy,2020-12-28,licenciatura en sociología,,el talar,1617
3246,gregory jimenez,male,22,morgan30@hotmail.com,2015/12/24,universidad nacional de jujuy,2020-10-04,licenciatura en gestión de agroalimentos,,avanzada,3540
3247,elizabeth winters,female,123,lisa22@gmail.com,1914/10/06,universidad tecnológica nacional,2020-10-01,bioquímica,,camino centenario km 11500,1896
3248,gerald taylor,male,118,jenkinsvictoria@gmail.com,1920/07/11,universidad tecnológica nacional,2020-10-01,medicina,,estacion saladas,3428
3249,william irwin,male,37,catherinetapia@gmail.com,2001/09/22,universidad nacional de jujuy,2020-12-10,licenciatura en planificación y diseño del paisaje,,aguada del loro,8520
3250,joel williams,male,18,louisjackson@hotmail.com,2021/02/14,universidad nacional de jujuy,2020-09-08,arquitectura,,san andres,1651
3251,tiffany richardson,female,87,pwilson@yahoo.com,1951/04/11,universidad tecnológica nacional,2021-01-16,licenciatura en kinesiología y fisiatría,,san antonio de padua,1718
3252,lori maldonado,female,109,erinleonard@gmail.com,1929/04/08,universidad nacional de jujuy,2020-11-20,licenciatura en ciencias de la computación,,abra del trigo,4501
3253,michael harris,male,21,gsimpson@hotmail.com,2017/02/20,universidad nacional de jujuy,2020-09-13,diseño de imagen y sonido,,realico,6200
3254,anthony george,male,103,ccollins@yahoo.com,1935/09/27,universidad nacional de jujuy,2020-12-28,licenciatura en sociología,,anecon chico,8418
3255,kevin robinson,male,116,matthewleblanc@hotmail.com,1922/10/02,universidad nacional de jujuy,2020-12-02,licenciatura en ciencias antropológicas,,domselaar,1984
3256,monique dawson,female,97,spencenicholas@hotmail.com,1941/01/20,universidad tecnológica nacional,2020-10-21,ingeniería mecánica,,avellaneda,1870
3257,julie ramos,female,42,watkinspatricia@yahoo.com,1996/06/24,universidad nacional de jujuy,2020-12-28,licenciatura en administración,,13 de enero,5741
3258,sean barnett,male,58,wrightstacy@gmail.com,1980/12/09,universidad tecnológica nacional,2020-12-22,licenciatura en kinesiología y fisiatría,,bella vista,1661
3259,wesley jones,male,57,michaelbrown@gmail.com,1981/03/05,universidad tecnológica nacional,2021-01-25,arquitectura,,cañadon chileno,8417
3260,andrea gomez,female,101,krodriguez@gmail.com,1937/04/27,universidad nacional de jujuy,2020-12-04,ingeniería mecánica,,aguada chacay co,8353
3261,daniel walker,male,62,rhonda74@gmail.com,1976/09/25,universidad nacional de jujuy,2021-01-01,ciencias veterinarias,,aguango,5449
3262,david jones,male,61,moorebarbara@gmail.com,1977/05/21,universidad tecnológica nacional,2020-12-19,licenciatura en gestión de agroalimentos,,agua de los manantiales,5549
