,last_name,gender,age,email,birth_date,university,inscription_date,career,first_name,location,postal_code
3152,jose white,m,,cmaldonado@gmail.com,1925/08/03,universidad tecnológica nacional,2020/10/15,medicina,,agua azul,-1
3153,madison castaneda,f,,austincummings@hotmail.com,1996/04/07,universidad tecnológica nacional,2020/12/20,agronomía,,rio mayo,-1
3154,kathleen garcia,f,,cynthiachurch@yahoo.com,1925/01/03,universidad nacional de jujuy,2021/01/24,licenciatura en kinesiología y fisiatría,,agua colorada,-1
3155,mary lynch,f,,anna54@gmail.com,1946/05/08,universidad tecnológica nacional,2020/11/19,licenciatura en sociología ,,cabildo,-1
3156,sarah downs,f,,chenpaul@yahoo.com,1932/08/02,universidad nacional de jujuy,2020/11/12,licenciatura en ciencias biológicas,,comandante granville,-1
3157,sean johnson,m,,hsalazar@hotmail.com,1912/10/02,universidad tecnológica nacional,2020/11/21,medicina,,villa angelica,-1
3158,james thomas,m,,arielmartinez@gmail.com,1977/04/30,universidad nacional de jujuy,2020/11/07,licenciatura en producción de bioimagenes,,alastuey,-1
3159,jessica schneider,f,,laurielucas@gmail.com,1995/10/17,universidad tecnológica nacional,2020/10/18,licenciatura en ciencias ambientales,,carreras,-1
3160,sarah vargas,f,,gmcgee@gmail.com,1919/09/18,universidad tecnológica nacional,2021/01/15,licenciatura en terapia ocupacional,,agrio balsa,-1
3161,aimee sullivan,f,,whall@gmail.com,1987/10/17,universidad tecnológica nacional,2020/11/11,ingeniería en informática,,estrada,-1
3162,james russo,m,,jwhite@gmail.com,1929/05/21,universidad tecnológica nacional,2020/11/21,ingeniería en informática,,banda florida,-1
3163,joseph lopez,m,,joshuaatkins@yahoo.com,2014/04/23,universidad tecnológica nacional,2021/01/06,licenciatura en ciencias antropológicas,,los cardos,-1
3164,mr. vincent martin,m,,martinlaura@hotmail.com,1969/09/10,universidad nacional de jujuy,2020/12/11,ciencias veterinarias,,punta lara,-1
3165,brandon lee,m,,jacquelinemcclain@yahoo.com,1997/04/15,universidad tecnológica nacional,2020/12/06,ingeniería electrónica,,allende,-1
3166,jonathan nichols,m,,hartmanmackenzie@gmail.com,1922/02/08,universidad tecnológica nacional,2020/09/21,ingeniería mecánica,,kilometro 525,-1
3167,rachel proctor,f,,zsanders@yahoo.com,2007/06/16,universidad tecnológica nacional,2020/10/04,licenciatura en administración ,,aromos,-1
3168,emily kane,f,,danieladams@yahoo.com,2010/10/08,universidad tecnológica nacional,2021/01/06,licenciatura en sociología ,,enrique fynn,-1
3169,eric reeves,m,,courtney62@hotmail.com,2008/10/30,universidad nacional de jujuy,2021/01/06,licenciatura en sociología ,,angosto del perchel,-1
3170,janice shaw,f,,nicole17@hotmail.com,1959/02/28,universidad tecnológica nacional,2020/09/19,técnico para bioterios ,,aurelia,-1
3171,reginald castillo,m,,robert69@yahoo.com,1972/05/19,universidad tecnológica nacional,2020/10/01,licenciatura en sociología ,,gaboto,-1
3172,tonya moss,f,,david52@hotmail.com,1943/08/11,universidad tecnológica nacional,2020/11/22,licenciatura en kinesiología y fisiatría,,campo ubajo,-1
3173,gerald duarte,m,,oortiz@yahoo.com,1916/07/18,universidad tecnológica nacional,2020/09/12,actuario ,,bañado norte,-1
3174,gina phillips,f,,pereznicole@yahoo.com,1927/03/02,universidad nacional de jujuy,2020/10/18,licenciatura en relaciones del trabajo ,,centella,-1
3175,john singleton,m,,lauriejones@gmail.com,1938/12/13,universidad tecnológica nacional,2020/09/28,farmacia,,cevil grande,-1
3176,charles hudson,m,,elizabethjohnson@hotmail.com,1923/10/03,universidad tecnológica nacional,2020/11/24,licenciatura en planificación y diseño del paisaje,,20 de junio,-1
3177,katherine walsh,f,,bartonjoseph@hotmail.com,1961/09/27,universidad nacional de jujuy,2020/12/16,licenciatura en planificación y diseño del paisaje,,ampata,-1
3178,steven powell,m,,richardssara@yahoo.com,1965/02/18,universidad tecnológica nacional,2020/09/06,licenciatura en relaciones del trabajo ,,campo horquesco,-1
3179,robert perez,m,,waltondenise@yahoo.com,2011/03/08,universidad nacional de jujuy,2020/10/30,licenciatura en administración ,,corralito,-1
3180,david thompson,m,,pbell@hotmail.com,1982/07/22,universidad tecnológica nacional,2020/09/10,diseño de imagen y sonido,,aldea san gregorio,-1
3181,chad warren,m,,powellalicia@gmail.com,1920/01/28,universidad nacional de jujuy,2020/10/19,licenciatura en ciencia y tecnología de alimentos,,abra mayo,-1
3182,ms. lisa butler,f,,jblair@gmail.com,1983/08/04,universidad tecnológica nacional,2020/12/06,licenciatura en gestión de agroalimentos,,la cañada,-1
3183,jeffrey martin,m,,ioliver@hotmail.com,1974/01/15,universidad tecnológica nacional,2020/12/18,licenciatura en sociología ,,planicie banderita,-1
3184,monica rogers,f,,jdavies@yahoo.com,1958/07/06,universidad tecnológica nacional,2020/11/01,licenciatura en administración ,,gonzalez catan,-1
3185,wendy jones,f,,elizabethjones@yahoo.com,1958/06/02,universidad tecnológica nacional,2020/09/23,licenciatura en artes,,cañada seca,-1
3186,rhonda davies,f,,marc93@hotmail.com,1929/06/28,universidad nacional de jujuy,2020/12/10,diseño de imagen y sonido,,alta italia,-1
3187,derek johnson,m,,amyjohnson@gmail.com,1909/05/29,universidad nacional de jujuy,2020/10/12,arquitectura,,el cipres,-1
3188,todd porter,m,,rotheric@yahoo.com,2002/09/30,universidad tecnológica nacional,2020/12/10,licenciatura en ciencias de la educación ,,bañadito viejo,-1
3189,vanessa nelson,f,,jstewart@gmail.com,1965/01/24,universidad nacional de jujuy,2020/12/12,agronomía,,3 de mayo,-1
3190,donna zavala,f,,whartman@hotmail.com,1982/03/21,universidad tecnológica nacional,2020/09/16,licenciatura en ciencias biológicas,,castelar,-1
3191,kimberly jensen,f,,charlessingleton@hotmail.com,1978/03/06,universidad tecnológica nacional,2020/09/11,licenciatura en gestión de agroalimentos,,asamblea,-1
3192,cynthia gallegos,f,,brandimartin@hotmail.com,2001/08/03,universidad tecnológica nacional,2021/01/05,ingeniería mecánica,,abra,-1
3193,william holt,m,,christine30@hotmail.com,1923/06/07,universidad tecnológica nacional,2020/09/13,licenciatura en musicoterapia,,capitan bermudez,-1
3194,shawn garrison,m,,cherrystephen@gmail.com,1951/12/30,universidad nacional de jujuy,2020/11/28,licenciatura en kinesiología y fisiatría,,la eduvigis,-1
3195,sheena turner,f,,sergiofrank@gmail.com,2010/12/07,universidad tecnológica nacional,2021/01/12,licenciatura en ciencia política ,,cabreria,-1
3196,sandra francis,f,,bakermariah@gmail.com,1924/05/20,universidad nacional de jujuy,2020/11/28,licenciatura en gestión de agroalimentos,,wilde,-1
3197,lisa aguirre,f,,angelica14@yahoo.com,1940/05/22,universidad tecnológica nacional,2021/01/24,licenciatura en ciencias antropológicas,,el trebol,-1
3198,melissa hammond,f,,cruzrichard@yahoo.com,1980/11/28,universidad nacional de jujuy,2020/09/09,licenciatura en ciencia y tecnología de alimentos,,alto de leiva,-1
3199,kayla hudson,f,,martinezjames@yahoo.com,1917/07/13,universidad nacional de jujuy,2020/09/30,ingeniería en informática,,isla victoria,-1
3200,julia mendoza,f,,ashleesaunders@gmail.com,1928/10/09,universidad nacional de jujuy,2021/01/09,licenciatura en ciencia y tecnología de alimentos,,albardon,-1
3201,monica boyd,f,,rcarter@gmail.com,1942/02/17,universidad tecnológica nacional,2020/11/26,contador público ,,pagancillo,-1
3202,angela russo,f,,michellemontgomery@hotmail.com,1913/01/02,universidad nacional de jujuy,2020/09/15,licenciatura en ciencias biológicas,,arroyo moreira,-1
3203,andrew erickson,m,,juliangoodwin@hotmail.com,1923/12/14,universidad tecnológica nacional,2020/09/07,licenciatura en planificación y diseño del paisaje,,la chilca,-1
3204,tyler anderson,m,,barrysawyer@hotmail.com,1957/07/10,universidad nacional de jujuy,2020/11/18,licenciatura en kinesiología y fisiatría,,bme bavio gral mansilla,-1
3205,thomas nelson,m,,jamesmoses@hotmail.com,1949/01/04,universidad tecnológica nacional,2020/11/30,ciencias veterinarias,,funke,-1
3206,ruben garcia,m,,kristina30@hotmail.com,1930/02/07,universidad tecnológica nacional,2020/10/16,ingeniería electrónica,,juan e barra,-1
3207,troy evans,m,,zowens@gmail.com,1960/01/06,universidad nacional de jujuy,2020/12/15,licenciatura en producción de bioimagenes,,albigasta,-1
3208,jo gomez,f,,qbarajas@gmail.com,2017/02/28,universidad nacional de jujuy,2020/12/28,licenciatura en ciencia y tecnología de alimentos,,aguada san roque,-1
3209,shannon lawson,f,,donaldbarron@yahoo.com,1964/12/28,universidad nacional de jujuy,2020/09/23,agronomía,,colonia berlin,-1
3210,michael kennedy,m,,lindsay99@gmail.com,1950/08/21,universidad tecnológica nacional,2020/10/06,licenciatura en producción de bioimagenes,,kilometro 374,-1
3211,jordan carr,m,,ikelly@hotmail.com,1930/09/25,universidad nacional de jujuy,2020/09/16,diseño industrial,,aconquija,-1
3212,kyle gonzalez,m,,chancorey@yahoo.com,1974/06/26,universidad tecnológica nacional,2020/11/19,bioquímica,,atalaya,-1
3213,carrie brown,f,,evansveronica@hotmail.com,1912/06/24,universidad tecnológica nacional,2020/12/23,licenciatura en producción de bioimagenes,,calilegua,-1
3214,bradley burke,m,,sfinley@hotmail.com,1996/07/31,universidad nacional de jujuy,2020/12/16,licenciatura en sociología ,,colonia lote 12,-1
3215,david kennedy,m,,pgregory@gmail.com,1937/03/06,universidad nacional de jujuy,2020/12/22,ingeniería en informática,,25 de mayo,-1
3216,bruce flores jr.,m,,cruzjanice@gmail.com,1916/09/20,universidad nacional de jujuy,2020/12/24,licenciatura en ciencias antropológicas,,el molle,-1
3217,jennifer hall,f,,sharon67@yahoo.com,1918/12/11,universidad nacional de jujuy,2020/10/28,bioquímica,,kilometro 184,-1
3218,shannon thompson,f,,wsims@yahoo.com,1985/04/09,universidad tecnológica nacional,2020/12/23,licenciatura en musicoterapia,,huanguelen,-1
3219,jennifer mendez,f,,catherinesmith@yahoo.com,1933/06/22,universidad tecnológica nacional,2020/11/11,licenciatura en artes,,aguirrezabala,-1
3220,ryan flores,m,,briannawalter@gmail.com,1926/04/20,universidad tecnológica nacional,2020/12/05,licenciatura en terapia ocupacional,,campo crenna,-1
3221,chad ritter,m,,scottbenjamin@hotmail.com,2016/12/14,universidad tecnológica nacional,2020/11/19,licenciatura en ciencia política ,,los gauchos,-1
3222,kristin heath,f,,tkaufman@yahoo.com,1934/09/29,universidad tecnológica nacional,2020/11/13,licenciatura en gestión de agroalimentos,,adolfo van praet,-1
3223,thomas johnson,m,,sarah35@gmail.com,1958/05/18,universidad tecnológica nacional,2020/11/09,licenciatura en relaciones del trabajo ,,1 de mayo,-1
3224,heather nelson,f,,arnoldjoseph@hotmail.com,1990/06/06,universidad tecnológica nacional,2020/12/09,arquitectura,,estacion coronel pringles,-1
3225,kimberly gomez,f,,dillonashley@yahoo.com,2014/02/08,universidad nacional de jujuy,2020/09/08,ingeniería mecánica,,casablanca,-1
3226,carlos lucas,m,,martinjordan@gmail.com,1928/05/28,universidad tecnológica nacional,2020/10/31,ingeniería electrónica,,ingeniero balbin,-1
3227,david fisher,m,,torreswesley@gmail.com,2008/12/17,universidad nacional de jujuy,2021/01/11,licenciatura en ciencia y tecnología de alimentos,,aguada cecilio,-1
3228,dana phillips,f,,mark07@yahoo.com,1911/12/21,universidad tecnológica nacional,2020/11/18,farmacia,,ambato,-1
3229,ariel mack,f,,kelly23@hotmail.com,1994/09/12,universidad nacional de jujuy,2020/10/02,técnico para bioterios ,,calera argentina,-1
3230,ashley irwin,f,,dennisrobbins@hotmail.com,1987/05/23,universidad tecnológica nacional,2020/11/17,ingeniería en informática,,aguada de la peña,-1
3231,lori pennington,f,,arieldavis@hotmail.com,2012/05/23,universidad nacional de jujuy,2020/10/14,licenciatura en relaciones del trabajo ,,antonio carboni,-1
3232,joshua diaz,m,,jonesmegan@hotmail.com,1997/12/18,universidad nacional de jujuy,2020/12/16,licenciatura en planificación y diseño del paisaje,,colonia cunci,-1
3233,matthew pugh,m,,justin85@hotmail.com,1986/06/22,universidad nacional de jujuy,2020/09/05,bioquímica,,anguil,-1
3234,scott marshall,m,,eric02@hotmail.com,1913/09/11,universidad nacional de jujuy,2021/01/24,licenciatura en administración ,,arroyo corralito,-1
3235,joel wilson,m,,williamsregina@yahoo.com,2012/05/14,universidad nacional de jujuy,2021/01/25,licenciatura en ciencias ambientales,,villa sauce,-1
3236,linda kline,f,,richardsonchase@gmail.com,1915/09/02,universidad nacional de jujuy,2020/10/01,agronomía,,juan maria gutierrez,-1
3237,rebecca stewart,f,,wcraig@yahoo.com,1939/07/11,universidad tecnológica nacional,2021/01/11,actuario ,,san jose de piedra blanca,-1
3238,madison white,f,,jacqueline82@yahoo.com,1958/02/12,universidad nacional de jujuy,2020/11/30,medicina,,isla los laureles,-1
3239,vanessa jones,f,,karenlucas@hotmail.com,1960/05/01,universidad tecnológica nacional,2020/11/16,licenciatura en kinesiología y fisiatría,,campo andino,-1
3240,jared ware,m,,tobrien@yahoo.com,1998/09/09,universidad nacional de jujuy,2020/11/04,licenciatura en psicología,,andrade,-1
3241,bryan mann,m,,dmurray@gmail.com,1906/07/28,universidad nacional de jujuy,2021/01/22,licenciatura en gestión de agroalimentos,,fortin chaco,-1
3242,tom dean,m,,nbriggs@hotmail.com,2010/07/23,universidad nacional de jujuy,2020/11/16,licenciatura en terapia ocupacional,,colonia duportal,-1
3243,amber king,f,,igarcia@hotmail.com,1968/09/28,universidad tecnológica nacional,2021/01/10,licenciatura en ciencias geológicas,,aguas calientes,-1
3244,daniel stephens,m,,nelsonsarah@yahoo.com,1907/12/26,universidad nacional de jujuy,2021/01/20,licenciatura en ciencias de la educación ,,aguada de la peña,-1
3245,paul lynch,m,,erin18@yahoo.com,2016/10/17,universidad nacional de jujuy,2020/12/28,licenciatura en sociología ,,el talar,-1
3246,gregory jimenez,m,,morgan30@hotmail.com,2015/12/24,universidad nacional de jujuy,2020/10/04,licenciatura en gestión de agroalimentos,,avanzada,-1
3247,elizabeth winters,f,,lisa22@gmail.com,1914/10/06,universidad tecnológica nacional,2020/10/01,bioquímica,,camino centenario km 11500,-1
3248,gerald taylor,m,,jenkinsvictoria@gmail.com,1920/07/11,universidad tecnológica nacional,2020/10/01,medicina,,estacion saladas,-1
3249,william irwin,m,,catherinetapia@gmail.com,2001/09/22,universidad nacional de jujuy,2020/12/10,licenciatura en planificación y diseño del paisaje,,aguada del loro,-1
3250,joel williams,m,,louisjackson@hotmail.com,2021/02/14,universidad nacional de jujuy,2020/09/08,arquitectura,,san andres,-1
3251,tiffany richardson,f,,pwilson@yahoo.com,1951/04/11,universidad tecnológica nacional,2021/01/16,licenciatura en kinesiología y fisiatría,,san antonio de padua,-1
3252,lori maldonado,f,,erinleonard@gmail.com,1929/04/08,universidad nacional de jujuy,2020/11/20,licenciatura en ciencias de la computación,,abra del trigo,-1
3253,michael harris,m,,gsimpson@hotmail.com,2017/02/20,universidad nacional de jujuy,2020/09/13,diseño de imagen y sonido,,realico,-1
3254,anthony george,m,,ccollins@yahoo.com,1935/09/27,universidad nacional de jujuy,2020/12/28,licenciatura en sociología ,,anecon chico,-1
3255,kevin robinson,m,,matthewleblanc@hotmail.com,1922/10/02,universidad nacional de jujuy,2020/12/02,licenciatura en ciencias antropológicas,,domselaar,-1
3256,monique dawson,f,,spencenicholas@hotmail.com,1941/01/20,universidad tecnológica nacional,2020/10/21,ingeniería mecánica,,avellaneda,-1
3257,julie ramos,f,,watkinspatricia@yahoo.com,1996/06/24,universidad nacional de jujuy,2020/12/28,licenciatura en administración ,,13 de enero,-1
3258,sean barnett,m,,wrightstacy@gmail.com,1980/12/09,universidad tecnológica nacional,2020/12/22,licenciatura en kinesiología y fisiatría,,bella vista,-1
3259,wesley jones,m,,michaelbrown@gmail.com,1981/03/05,universidad tecnológica nacional,2021/01/25,arquitectura,,cañadon chileno,-1
3260,andrea gomez,f,,krodriguez@gmail.com,1937/04/27,universidad nacional de jujuy,2020/12/04,ingeniería mecánica,,aguada chacay co,-1
3261,daniel walker,m,,rhonda74@gmail.com,1976/09/25,universidad nacional de jujuy,2021/01/01,ciencias veterinarias,,aguango,-1
3262,david jones,m,,moorebarbara@gmail.com,1977/05/21,universidad tecnológica nacional,2020/12/19,licenciatura en gestión de agroalimentos,,agua de los manantiales,-1
3263,sarah marshall,f,,christysmith@hotmail.com,2019/02/02,universidad nacional de jujuy,2020/12/11,licenciatura en terapia ocupacional,,rincon de milberg,-1
3264,sandy martin,f,,sruiz@gmail.com,1949/10/15,universidad tecnológica nacional,2020/10/06,ingeniería electrónica,,funke,-1
3265,peter phillips,m,,michelle32@hotmail.com,1952/06/05,universidad nacional de jujuy,2021/01/25,medicina,,chacabuco,-1
3266,kevin blackwell md,m,,valerie40@gmail.com,1941/02/23,universidad tecnológica nacional,2020/09/08,licenciatura en sociología ,,balde de leyes,-1
3267,charles nichols,m,,samuel42@yahoo.com,1995/03/11,universidad nacional de jujuy,2020/11/02,contador público ,,pellegrini,-1
3268,joan christian,f,,ahunt@hotmail.com,2005/03/17,universidad tecnológica nacional,2020/12/18,licenciatura en ciencias de la computación,,campo peña lopez,-1
3269,charles rodriguez,m,,kjohnson@gmail.com,2012/06/24,universidad tecnológica nacional,2020/09/25,farmacia,,agrelo,-1
3270,karen booth,f,,brianward@gmail.com,1949/07/17,universidad tecnológica nacional,2020/10/14,licenciatura en producción de bioimagenes,,jose clemente paz,-1
3271,travis benson,m,,sbaker@gmail.com,1919/05/14,universidad nacional de jujuy,2020/09/01,técnico para bioterios ,,abra pampa,-1
